sk_date,full_date,year_month,year_quarter,month_sort_key,day_num,day_name,week_num,month_num,month_name,quarter_num,semester_num,year_num,is_weekend,is_holiday,country_code
812,2024-03-21,2024-03,2024-Q1,202403,21,Thursday,12,3,March,1,1,2024,0,0,DE
813,2024-03-22,2024-03,2024-Q1,202403,22,Friday,12,3,March,1,1,2024,0,0,DE
814,2024-03-23,2024-03,2024-Q1,202403,23,Saturday,12,3,March,1,1,2024,1,0,DE
815,2024-03-24,2024-03,2024-Q1,202403,24,Sunday,12,3,March,1,1,2024,1,0,DE
816,2024-03-25,2024-03,2024-Q1,202403,25,Monday,13,3,March,1,1,2024,0,0,DE
817,2024-03-26,2024-03,2024-Q1,202403,26,Tuesday,13,3,March,1,1,2024,0,0,DE
818,2024-03-27,2024-03,2024-Q1,202403,27,Wednesday,13,3,March,1,1,2024,0,0,DE
819,2024-03-28,2024-03,2024-Q1,202403,28,Thursday,13,3,March,1,1,2024,0,0,DE
820,2024-03-29,2024-03,2024-Q1,202403,29,Friday,13,3,March,1,1,2024,0,1,DE
821,2024-03-30,2024-03,2024-Q1,202403,30,Saturday,13,3,March,1,1,2024,1,0,DE
822,2024-03-31,2024-03,2024-Q1,202403,31,Sunday,13,3,March,1,1,2024,1,1,DE
823,2024-04-01,2024-04,2024-Q2,202404,1,Monday,14,4,April,2,1,2024,0,1,DE
824,2024-04-02,2024-04,2024-Q2,202404,2,Tuesday,14,4,April,2,1,2024,0,0,DE
825,2024-04-03,2024-04,2024-Q2,202404,3,Wednesday,14,4,April,2,1,2024,0,0,DE
826,2024-04-04,2024-04,2024-Q2,202404,4,Thursday,14,4,April,2,1,2024,0,0,DE
827,2024-04-05,2024-04,2024-Q2,202404,5,Friday,14,4,April,2,1,2024,0,0,DE
828,2024-04-06,2024-04,2024-Q2,202404,6,Saturday,14,4,April,2,1,2024,1,0,DE
829,2024-04-07,2024-04,2024-Q2,202404,7,Sunday,14,4,April,2,1,2024,1,0,DE
830,2024-04-08,2024-04,2024-Q2,202404,8,Monday,15,4,April,2,1,2024,0,0,DE
831,2024-04-09,2024-04,2024-Q2,202404,9,Tuesday,15,4,April,2,1,2024,0,0,DE
832,2024-04-10,2024-04,2024-Q2,202404,10,Wednesday,15,4,April,2,1,2024,0,0,DE
833,2024-04-11,2024-04,2024-Q2,202404,11,Thursday,15,4,April,2,1,2024,0,0,DE
834,2024-04-12,2024-04,2024-Q2,202404,12,Friday,15,4,April,2,1,2024,0,0,DE
835,2024-04-13,2024-04,2024-Q2,202404,13,Saturday,15,4,April,2,1,2024,1,0,DE
836,2024-04-14,2024-04,2024-Q2,202404,14,Sunday,15,4,April,2,1,2024,1,0,DE
837,2024-04-15,2024-04,2024-Q2,202404,15,Monday,16,4,April,2,1,2024,0,0,DE
838,2024-04-16,2024-04,2024-Q2,202404,16,Tuesday,16,4,April,2,1,2024,0,0,DE
839,2024-04-17,2024-04,2024-Q2,202404,17,Wednesday,16,4,April,2,1,2024,0,0,DE
840,2024-04-18,2024-04,2024-Q2,202404,18,Thursday,16,4,April,2,1,2024,0,0,DE
841,2024-04-19,2024-04,2024-Q2,202404,19,Friday,16,4,April,2,1,2024,0,0,DE
842,2024-04-20,2024-04,2024-Q2,202404,20,Saturday,16,4,April,2,1,2024,1,0,DE
843,2024-04-21,2024-04,2024-Q2,202404,21,Sunday,16,4,April,2,1,2024,1,0,DE
844,2024-04-22,2024-04,2024-Q2,202404,22,Monday,17,4,April,2,1,2024,0,0,DE
845,2024-04-23,2024-04,2024-Q2,202404,23,Tuesday,17,4,April,2,1,2024,0,0,DE
846,2024-04-24,2024-04,2024-Q2,202404,24,Wednesday,17,4,April,2,1,2024,0,0,DE
847,2024-04-25,2024-04,2024-Q2,202404,25,Thursday,17,4,April,2,1,2024,0,0,DE
848,2024-04-26,2024-04,2024-Q2,202404,26,Friday,17,4,April,2,1,2024,0,0,DE
849,2024-04-27,2024-04,2024-Q2,202404,27,Saturday,17,4,April,2,1,2024,1,0,DE
850,2024-04-28,2024-04,2024-Q2,202404,28,Sunday,17,4,April,2,1,2024,1,0,DE
851,2024-04-29,2024-04,2024-Q2,202404,29,Monday,18,4,April,2,1,2024,0,0,DE
852,2024-04-30,2024-04,2024-Q2,202404,30,Tuesday,18,4,April,2,1,2024,0,0,DE
853,2024-05-01,2024-05,2024-Q2,202405,1,Wednesday,18,5,May,2,1,2024,0,1,DE
854,2024-05-02,2024-05,2024-Q2,202405,2,Thursday,18,5,May,2,1,2024,0,0,DE
855,2024-05-03,2024-05,2024-Q2,202405,3,Friday,18,5,May,2,1,2024,0,0,DE
856,2024-05-04,2024-05,2024-Q2,202405,4,Saturday,18,5,May,2,1,2024,1,0,DE
857,2024-05-05,2024-05,2024-Q2,202405,5,Sunday,18,5,May,2,1,2024,1,0,DE
858,2024-05-06,2024-05,2024-Q2,202405,6,Monday,19,5,May,2,1,2024,0,0,DE
859,2024-05-07,2024-05,2024-Q2,202405,7,Tuesday,19,5,May,2,1,2024,0,0,DE
860,2024-05-08,2024-05,2024-Q2,202405,8,Wednesday,19,5,May,2,1,2024,0,0,DE
861,2024-05-09,2024-05,2024-Q2,202405,9,Thursday,19,5,May,2,1,2024,0,1,DE
862,2024-05-10,2024-05,2024-Q2,202405,10,Friday,19,5,May,2,1,2024,0,0,DE
863,2024-05-11,2024-05,2024-Q2,202405,11,Saturday,19,5,May,2,1,2024,1,0,DE
864,2024-05-12,2024-05,2024-Q2,202405,12,Sunday,19,5,May,2,1,2024,1,0,DE
865,2024-05-13,2024-05,2024-Q2,202405,13,Monday,20,5,May,2,1,2024,0,0,DE
866,2024-05-14,2024-05,2024-Q2,202405,14,Tuesday,20,5,May,2,1,2024,0,0,DE
867,2024-05-15,2024-05,2024-Q2,202405,15,Wednesday,20,5,May,2,1,2024,0,0,DE
868,2024-05-16,2024-05,2024-Q2,202405,16,Thursday,20,5,May,2,1,2024,0,0,DE
869,2024-05-17,2024-05,2024-Q2,202405,17,Friday,20,5,May,2,1,2024,0,0,DE
870,2024-05-18,2024-05,2024-Q2,202405,18,Saturday,20,5,May,2,1,2024,1,0,DE
871,2024-05-19,2024-05,2024-Q2,202405,19,Sunday,20,5,May,2,1,2024,1,1,DE
872,2024-05-20,2024-05,2024-Q2,202405,20,Monday,21,5,May,2,1,2024,0,1,DE
873,2024-05-21,2024-05,2024-Q2,202405,21,Tuesday,21,5,May,2,1,2024,0,0,DE
874,2024-05-22,2024-05,2024-Q2,202405,22,Wednesday,21,5,May,2,1,2024,0,0,DE
875,2024-05-23,2024-05,2024-Q2,202405,23,Thursday,21,5,May,2,1,2024,0,0,DE
876,2024-05-24,2024-05,2024-Q2,202405,24,Friday,21,5,May,2,1,2024,0,0,DE
877,2024-05-25,2024-05,2024-Q2,202405,25,Saturday,21,5,May,2,1,2024,1,0,DE
878,2024-05-26,2024-05,2024-Q2,202405,26,Sunday,21,5,May,2,1,2024,1,0,DE
879,2024-05-27,2024-05,2024-Q2,202405,27,Monday,22,5,May,2,1,2024,0,0,DE
880,2024-05-28,2024-05,2024-Q2,202405,28,Tuesday,22,5,May,2,1,2024,0,0,DE
881,2024-05-29,2024-05,2024-Q2,202405,29,Wednesday,22,5,May,2,1,2024,0,0,DE
882,2024-05-30,2024-05,2024-Q2,202405,30,Thursday,22,5,May,2,1,2024,0,1,DE
883,2024-05-31,2024-05,2024-Q2,202405,31,Friday,22,5,May,2,1,2024,0,0,DE
884,2024-06-01,2024-06,2024-Q2,202406,1,Saturday,22,6,June,2,1,2024,1,0,DE
885,2024-06-02,2024-06,2024-Q2,202406,2,Sunday,22,6,June,2,1,2024,1,0,DE
886,2024-06-03,2024-06,2024-Q2,202406,3,Monday,23,6,June,2,1,2024,0,0,DE
887,2024-06-04,2024-06,2024-Q2,202406,4,Tuesday,23,6,June,2,1,2024,0,0,DE
888,2024-06-05,2024-06,2024-Q2,202406,5,Wednesday,23,6,June,2,1,2024,0,0,DE
889,2024-06-06,2024-06,2024-Q2,202406,6,Thursday,23,6,June,2,1,2024,0,0,DE
890,2024-06-07,2024-06,2024-Q2,202406,7,Friday,23,6,June,2,1,2024,0,0,DE
891,2024-06-08,2024-06,2024-Q2,202406,8,Saturday,23,6,June,2,1,2024,1,0,DE
892,2024-06-09,2024-06,2024-Q2,202406,9,Sunday,23,6,June,2,1,2024,1,0,DE
893,2024-06-10,2024-06,2024-Q2,202406,10,Monday,24,6,June,2,1,2024,0,0,DE
894,2024-06-11,2024-06,2024-Q2,202406,11,Tuesday,24,6,June,2,1,2024,0,0,DE
895,2024-06-12,2024-06,2024-Q2,202406,12,Wednesday,24,6,June,2,1,2024,0,0,DE
896,2024-06-13,2024-06,2024-Q2,202406,13,Thursday,24,6,June,2,1,2024,0,0,DE
897,2024-06-14,2024-06,2024-Q2,202406,14,Friday,24,6,June,2,1,2024,0,0,DE
898,2024-06-15,2024-06,2024-Q2,202406,15,Saturday,24,6,June,2,1,2024,1,0,DE
899,2024-06-16,2024-06,2024-Q2,202406,16,Sunday,24,6,June,2,1,2024,1,0,DE
900,2024-06-17,2024-06,2024-Q2,202406,17,Monday,25,6,June,2,1,2024,0,0,DE
901,2024-06-18,2024-06,2024-Q2,202406,18,Tuesday,25,6,June,2,1,2024,0,0,DE
902,2024-06-19,2024-06,2024-Q2,202406,19,Wednesday,25,6,June,2,1,2024,0,0,DE
903,2024-06-20,2024-06,2024-Q2,202406,20,Thursday,25,6,June,2,1,2024,0,0,DE
904,2024-06-21,2024-06,2024-Q2,202406,21,Friday,25,6,June,2,1,2024,0,0,DE
905,2024-06-22,2024-06,2024-Q2,202406,22,Saturday,25,6,June,2,1,2024,1,0,DE
906,2024-06-23,2024-06,2024-Q2,202406,23,Sunday,25,6,June,2,1,2024,1,0,DE
907,2024-06-24,2024-06,2024-Q2,202406,24,Monday,26,6,June,2,1,2024,0,0,DE
908,2024-06-25,2024-06,2024-Q2,202406,25,Tuesday,26,6,June,2,1,2024,0,0,DE
909,2024-06-26,2024-06,2024-Q2,202406,26,Wednesday,26,6,June,2,1,2024,0,0,DE
910,2024-06-27,2024-06,2024-Q2,202406,27,Thursday,26,6,June,2,1,2024,0,0,DE
911,2024-06-28,2024-06,2024-Q2,202406,28,Friday,26,6,June,2,1,2024,0,0,DE
912,2024-06-29,2024-06,2024-Q2,202406,29,Saturday,26,6,June,2,1,2024,1,0,DE
913,2024-06-30,2024-06,2024-Q2,202406,30,Sunday,26,6,June,2,1,2024,1,0,DE
914,2024-07-01,2024-07,2024-Q3,202407,1,Monday,27,7,July,3,2,2024,0,0,DE
915,2024-07-02,2024-07,2024-Q3,202407,2,Tuesday,27,7,July,3,2,2024,0,0,DE
916,2024-07-03,2024-07,2024-Q3,202407,3,Wednesday,27,7,July,3,2,2024,0,0,DE
917,2024-07-04,2024-07,2024-Q3,202407,4,Thursday,27,7,July,3,2,2024,0,0,DE
918,2024-07-05,2024-07,2024-Q3,202407,5,Friday,27,7,July,3,2,2024,0,0,DE
919,2024-07-06,2024-07,2024-Q3,202407,6,Saturday,27,7,July,3,2,2024,1,0,DE
920,2024-07-07,2024-07,2024-Q3,202407,7,Sunday,27,7,July,3,2,2024,1,0,DE
921,2024-07-08,2024-07,2024-Q3,202407,8,Monday,28,7,July,3,2,2024,0,0,DE
922,2024-07-09,2024-07,2024-Q3,202407,9,Tuesday,28,7,July,3,2,2024,0,0,DE
923,2024-07-10,2024-07,2024-Q3,202407,10,Wednesday,28,7,July,3,2,2024,0,0,DE
924,2024-07-11,2024-07,2024-Q3,202407,11,Thursday,28,7,July,3,2,2024,0,0,DE
925,2024-07-12,2024-07,2024-Q3,202407,12,Friday,28,7,July,3,2,2024,0,0,DE
926,2024-07-13,2024-07,2024-Q3,202407,13,Saturday,28,7,July,3,2,2024,1,0,DE
927,2024-07-14,2024-07,2024-Q3,202407,14,Sunday,28,7,July,3,2,2024,1,0,DE
928,2024-07-15,2024-07,2024-Q3,202407,15,Monday,29,7,July,3,2,2024,0,0,DE
929,2024-07-16,2024-07,2024-Q3,202407,16,Tuesday,29,7,July,3,2,2024,0,0,DE
930,2024-07-17,2024-07,2024-Q3,202407,17,Wednesday,29,7,July,3,2,2024,0,0,DE
931,2024-07-18,2024-07,2024-Q3,202407,18,Thursday,29,7,July,3,2,2024,0,0,DE
932,2024-07-19,2024-07,2024-Q3,202407,19,Friday,29,7,July,3,2,2024,0,0,DE
933,2024-07-20,2024-07,2024-Q3,202407,20,Saturday,29,7,July,3,2,2024,1,0,DE
934,2024-07-21,2024-07,2024-Q3,202407,21,Sunday,29,7,July,3,2,2024,1,0,DE
935,2024-07-22,2024-07,2024-Q3,202407,22,Monday,30,7,July,3,2,2024,0,0,DE
936,2024-07-23,2024-07,2024-Q3,202407,23,Tuesday,30,7,July,3,2,2024,0,0,DE
937,2024-07-24,2024-07,2024-Q3,202407,24,Wednesday,30,7,July,3,2,2024,0,0,DE
938,2024-07-25,2024-07,2024-Q3,202407,25,Thursday,30,7,July,3,2,2024,0,0,DE
939,2024-07-26,2024-07,2024-Q3,202407,26,Friday,30,7,July,3,2,2024,0,0,DE
940,2024-07-27,2024-07,2024-Q3,202407,27,Saturday,30,7,July,3,2,2024,1,0,DE
941,2024-07-28,2024-07,2024-Q3,202407,28,Sunday,30,7,July,3,2,2024,1,0,DE
942,2024-07-29,2024-07,2024-Q3,202407,29,Monday,31,7,July,3,2,2024,0,0,DE
943,2024-07-30,2024-07,2024-Q3,202407,30,Tuesday,31,7,July,3,2,2024,0,0,DE
944,2024-07-31,2024-07,2024-Q3,202407,31,Wednesday,31,7,July,3,2,2024,0,0,DE
945,2024-08-01,2024-08,2024-Q3,202408,1,Thursday,31,8,August,3,2,2024,0,0,DE
946,2024-08-02,2024-08,2024-Q3,202408,2,Friday,31,8,August,3,2,2024,0,0,DE
947,2024-08-03,2024-08,2024-Q3,202408,3,Saturday,31,8,August,3,2,2024,1,0,DE
948,2024-08-04,2024-08,2024-Q3,202408,4,Sunday,31,8,August,3,2,2024,1,0,DE
949,2024-08-05,2024-08,2024-Q3,202408,5,Monday,32,8,August,3,2,2024,0,0,DE
950,2024-08-06,2024-08,2024-Q3,202408,6,Tuesday,32,8,August,3,2,2024,0,0,DE
951,2024-08-07,2024-08,2024-Q3,202408,7,Wednesday,32,8,August,3,2,2024,0,0,DE
952,2024-08-08,2024-08,2024-Q3,202408,8,Thursday,32,8,August,3,2,2024,0,0,DE
953,2024-08-09,2024-08,2024-Q3,202408,9,Friday,32,8,August,3,2,2024,0,0,DE
954,2024-08-10,2024-08,2024-Q3,202408,10,Saturday,32,8,August,3,2,2024,1,0,DE
955,2024-08-11,2024-08,2024-Q3,202408,11,Sunday,32,8,August,3,2,2024,1,0,DE
956,2024-08-12,2024-08,2024-Q3,202408,12,Monday,33,8,August,3,2,2024,0,0,DE
957,2024-08-13,2024-08,2024-Q3,202408,13,Tuesday,33,8,August,3,2,2024,0,0,DE
958,2024-08-14,2024-08,2024-Q3,202408,14,Wednesday,33,8,August,3,2,2024,0,0,DE
959,2024-08-15,2024-08,2024-Q3,202408,15,Thursday,33,8,August,3,2,2024,0,1,DE
960,2024-08-16,2024-08,2024-Q3,202408,16,Friday,33,8,August,3,2,2024,0,0,DE
961,2024-08-17,2024-08,2024-Q3,202408,17,Saturday,33,8,August,3,2,2024,1,0,DE
962,2024-08-18,2024-08,2024-Q3,202408,18,Sunday,33,8,August,3,2,2024,1,0,DE
963,2024-08-19,2024-08,2024-Q3,202408,19,Monday,34,8,August,3,2,2024,0,0,DE
964,2024-08-20,2024-08,2024-Q3,202408,20,Tuesday,34,8,August,3,2,2024,0,0,DE
965,2024-08-21,2024-08,2024-Q3,202408,21,Wednesday,34,8,August,3,2,2024,0,0,DE
966,2024-08-22,2024-08,2024-Q3,202408,22,Thursday,34,8,August,3,2,2024,0,0,DE
967,2024-08-23,2024-08,2024-Q3,202408,23,Friday,34,8,August,3,2,2024,0,0,DE
968,2024-08-24,2024-08,2024-Q3,202408,24,Saturday,34,8,August,3,2,2024,1,0,DE
969,2024-08-25,2024-08,2024-Q3,202408,25,Sunday,34,8,August,3,2,2024,1,0,DE
970,2024-08-26,2024-08,2024-Q3,202408,26,Monday,35,8,August,3,2,2024,0,0,DE
971,2024-08-27,2024-08,2024-Q3,202408,27,Tuesday,35,8,August,3,2,2024,0,0,DE
972,2024-08-28,2024-08,2024-Q3,202408,28,Wednesday,35,8,August,3,2,2024,0,0,DE
973,2024-08-29,2024-08,2024-Q3,202408,29,Thursday,35,8,August,3,2,2024,0,0,DE
974,2024-08-30,2024-08,2024-Q3,202408,30,Friday,35,8,August,3,2,2024,0,0,DE
975,2024-08-31,2024-08,2024-Q3,202408,31,Saturday,35,8,August,3,2,2024,1,0,DE
976,2024-09-01,2024-09,2024-Q3,202409,1,Sunday,35,9,September,3,2,2024,1,0,DE
977,2024-09-02,2024-09,2024-Q3,202409,2,Monday,36,9,September,3,2,2024,0,0,DE
978,2024-09-03,2024-09,2024-Q3,202409,3,Tuesday,36,9,September,3,2,2024,0,0,DE
979,2024-09-04,2024-09,2024-Q3,202409,4,Wednesday,36,9,September,3,2,2024,0,0,DE
980,2024-09-05,2024-09,2024-Q3,202409,5,Thursday,36,9,September,3,2,2024,0,0,DE
981,2024-09-06,2024-09,2024-Q3,202409,6,Friday,36,9,September,3,2,2024,0,0,DE
982,2024-09-07,2024-09,2024-Q3,202409,7,Saturday,36,9,September,3,2,2024,1,0,DE
983,2024-09-08,2024-09,2024-Q3,202409,8,Sunday,36,9,September,3,2,2024,1,0,DE
984,2024-09-09,2024-09,2024-Q3,202409,9,Monday,37,9,September,3,2,2024,0,0,DE
985,2024-09-10,2024-09,2024-Q3,202409,10,Tuesday,37,9,September,3,2,2024,0,0,DE
986,2024-09-11,2024-09,2024-Q3,202409,11,Wednesday,37,9,September,3,2,2024,0,0,DE
987,2024-09-12,2024-09,2024-Q3,202409,12,Thursday,37,9,September,3,2,2024,0,0,DE
988,2024-09-13,2024-09,2024-Q3,202409,13,Friday,37,9,September,3,2,2024,0,0,DE
989,2024-09-14,2024-09,2024-Q3,202409,14,Saturday,37,9,September,3,2,2024,1,0,DE
990,2024-09-15,2024-09,2024-Q3,202409,15,Sunday,37,9,September,3,2,2024,1,0,DE
991,2024-09-16,2024-09,2024-Q3,202409,16,Monday,38,9,September,3,2,2024,0,0,DE
992,2024-09-17,2024-09,2024-Q3,202409,17,Tuesday,38,9,September,3,2,2024,0,0,DE
993,2024-09-18,2024-09,2024-Q3,202409,18,Wednesday,38,9,September,3,2,2024,0,0,DE
994,2024-09-19,2024-09,2024-Q3,202409,19,Thursday,38,9,September,3,2,2024,0,0,DE
995,2024-09-20,2024-09,2024-Q3,202409,20,Friday,38,9,September,3,2,2024,0,1,DE
996,2024-09-21,2024-09,2024-Q3,202409,21,Saturday,38,9,September,3,2,2024,1,0,DE
997,2024-09-22,2024-09,2024-Q3,202409,22,Sunday,38,9,September,3,2,2024,1,0,DE
998,2024-09-23,2024-09,2024-Q3,202409,23,Monday,39,9,September,3,2,2024,0,0,DE
999,2024-09-24,2024-09,2024-Q3,202409,24,Tuesday,39,9,September,3,2,2024,0,0,DE
1000,2024-09-25,2024-09,2024-Q3,202409,25,Wednesday,39,9,September,3,2,2024,0,0,DE
1001,2024-09-26,2024-09,2024-Q3,202409,26,Thursday,39,9,September,3,2,2024,0,0,DE
1002,2024-09-27,2024-09,2024-Q3,202409,27,Friday,39,9,September,3,2,2024,0,0,DE
1003,2024-09-28,2024-09,2024-Q3,202409,28,Saturday,39,9,September,3,2,2024,1,0,DE
1004,2024-09-29,2024-09,2024-Q3,202409,29,Sunday,39,9,September,3,2,2024,1,0,DE
1005,2024-09-30,2024-09,2024-Q3,202409,30,Monday,40,9,September,3,2,2024,0,0,DE
1006,2024-10-01,2024-10,2024-Q4,202410,1,Tuesday,40,10,October,4,2,2024,0,0,DE
1007,2024-10-02,2024-10,2024-Q4,202410,2,Wednesday,40,10,October,4,2,2024,0,0,DE
1008,2024-10-03,2024-10,2024-Q4,202410,3,Thursday,40,10,October,4,2,2024,0,1,DE
1009,2024-10-04,2024-10,2024-Q4,202410,4,Friday,40,10,October,4,2,2024,0,0,DE
1010,2024-10-05,2024-10,2024-Q4,202410,5,Saturday,40,10,October,4,2,2024,1,0,DE
1011,2024-10-06,2024-10,2024-Q4,202410,6,Sunday,40,10,October,4,2,2024,1,0,DE
1012,2024-10-07,2024-10,2024-Q4,202410,7,Monday,41,10,October,4,2,2024,0,0,DE
1013,2024-10-08,2024-10,2024-Q4,202410,8,Tuesday,41,10,October,4,2,2024,0,0,DE
1014,2024-10-09,2024-10,2024-Q4,202410,9,Wednesday,41,10,October,4,2,2024,0,0,DE
1015,2024-10-10,2024-10,2024-Q4,202410,10,Thursday,41,10,October,4,2,2024,0,0,DE
1016,2024-10-11,2024-10,2024-Q4,202410,11,Friday,41,10,October,4,2,2024,0,0,DE
1017,2024-10-12,2024-10,2024-Q4,202410,12,Saturday,41,10,October,4,2,2024,1,0,DE
1018,2024-10-13,2024-10,2024-Q4,202410,13,Sunday,41,10,October,4,2,2024,1,0,DE
1019,2024-10-14,2024-10,2024-Q4,202410,14,Monday,42,10,October,4,2,2024,0,0,DE
1020,2024-10-15,2024-10,2024-Q4,202410,15,Tuesday,42,10,October,4,2,2024,0,0,DE
1021,2024-10-16,2024-10,2024-Q4,202410,16,Wednesday,42,10,October,4,2,2024,0,0,DE
1022,2024-10-17,2024-10,2024-Q4,202410,17,Thursday,42,10,October,4,2,2024,0,0,DE
1023,2024-10-18,2024-10,2024-Q4,202410,18,Friday,42,10,October,4,2,2024,0,0,DE
1024,2024-10-19,2024-10,2024-Q4,202410,19,Saturday,42,10,October,4,2,2024,1,0,DE
1025,2024-10-20,2024-10,2024-Q4,202410,20,Sunday,42,10,October,4,2,2024,1,0,DE
1026,2024-10-21,2024-10,2024-Q4,202410,21,Monday,43,10,October,4,2,2024,0,0,DE
1027,2024-10-22,2024-10,2024-Q4,202410,22,Tuesday,43,10,October,4,2,2024,0,0,DE
1028,2024-10-23,2024-10,2024-Q4,202410,23,Wednesday,43,10,October,4,2,2024,0,0,DE
1029,2024-10-24,2024-10,2024-Q4,202410,24,Thursday,43,10,October,4,2,2024,0,0,DE
1030,2024-10-25,2024-10,2024-Q4,202410,25,Friday,43,10,October,4,2,2024,0,0,DE
1031,2024-10-26,2024-10,2024-Q4,202410,26,Saturday,43,10,October,4,2,2024,1,0,DE
1032,2024-10-27,2024-10,2024-Q4,202410,27,Sunday,43,10,October,4,2,2024,1,0,DE
1033,2024-10-28,2024-10,2024-Q4,202410,28,Monday,44,10,October,4,2,2024,0,0,DE
1034,2024-10-29,2024-10,2024-Q4,202410,29,Tuesday,44,10,October,4,2,2024,0,0,DE
1035,2024-10-30,2024-10,2024-Q4,202410,30,Wednesday,44,10,October,4,2,2024,0,0,DE
1036,2024-10-31,2024-10,2024-Q4,202410,31,Thursday,44,10,October,4,2,2024,0,1,DE
1037,2024-11-01,2024-11,2024-Q4,202411,1,Friday,44,11,November,4,2,2024,0,1,DE
1038,2024-11-02,2024-11,2024-Q4,202411,2,Saturday,44,11,November,4,2,2024,1,0,DE
1039,2024-11-03,2024-11,2024-Q4,202411,3,Sunday,44,11,November,4,2,2024,1,0,DE
1040,2024-11-04,2024-11,2024-Q4,202411,4,Monday,45,11,November,4,2,2024,0,0,DE
1041,2024-11-05,2024-11,2024-Q4,202411,5,Tuesday,45,11,November,4,2,2024,0,0,DE
1042,2024-11-06,2024-11,2024-Q4,202411,6,Wednesday,45,11,November,4,2,2024,0,0,DE
1043,2024-11-07,2024-11,2024-Q4,202411,7,Thursday,45,11,November,4,2,2024,0,0,DE
1044,2024-11-08,2024-11,2024-Q4,202411,8,Friday,45,11,November,4,2,2024,0,0,DE
1045,2024-11-09,2024-11,2024-Q4,202411,9,Saturday,45,11,November,4,2,2024,1,0,DE
1046,2024-11-10,2024-11,2024-Q4,202411,10,Sunday,45,11,November,4,2,2024,1,0,DE
1047,2024-11-11,2024-11,2024-Q4,202411,11,Monday,46,11,November,4,2,2024,0,0,DE
1048,2024-11-12,2024-11,2024-Q4,202411,12,Tuesday,46,11,November,4,2,2024,0,0,DE
1049,2024-11-13,2024-11,2024-Q4,202411,13,Wednesday,46,11,November,4,2,2024,0,0,DE
1050,2024-11-14,2024-11,2024-Q4,202411,14,Thursday,46,11,November,4,2,2024,0,0,DE
1051,2024-11-15,2024-11,2024-Q4,202411,15,Friday,46,11,November,4,2,2024,0,0,DE
1052,2024-11-16,2024-11,2024-Q4,202411,16,Saturday,46,11,November,4,2,2024,1,0,DE
1053,2024-11-17,2024-11,2024-Q4,202411,17,Sunday,46,11,November,4,2,2024,1,0,DE
1054,2024-11-18,2024-11,2024-Q4,202411,18,Monday,47,11,November,4,2,2024,0,0,DE
1055,2024-11-19,2024-11,2024-Q4,202411,19,Tuesday,47,11,November,4,2,2024,0,0,DE
1056,2024-11-20,2024-11,2024-Q4,202411,20,Wednesday,47,11,November,4,2,2024,0,1,DE
1057,2024-11-21,2024-11,2024-Q4,202411,21,Thursday,47,11,November,4,2,2024,0,0,DE
1058,2024-11-22,2024-11,2024-Q4,202411,22,Friday,47,11,November,4,2,2024,0,0,DE
1059,2024-11-23,2024-11,2024-Q4,202411,23,Saturday,47,11,November,4,2,2024,1,0,DE
1060,2024-11-24,2024-11,2024-Q4,202411,24,Sunday,47,11,November,4,2,2024,1,0,DE
1061,2024-11-25,2024-11,2024-Q4,202411,25,Monday,48,11,November,4,2,2024,0,0,DE
1062,2024-11-26,2024-11,2024-Q4,202411,26,Tuesday,48,11,November,4,2,2024,0,0,DE
1063,2024-11-27,2024-11,2024-Q4,202411,27,Wednesday,48,11,November,4,2,2024,0,0,DE
1064,2024-11-28,2024-11,2024-Q4,202411,28,Thursday,48,11,November,4,2,2024,0,0,DE
1065,2024-11-29,2024-11,2024-Q4,202411,29,Friday,48,11,November,4,2,2024,0,0,DE
1066,2024-11-30,2024-11,2024-Q4,202411,30,Saturday,48,11,November,4,2,2024,1,0,DE
1067,2024-12-01,2024-12,2024-Q4,202412,1,Sunday,48,12,December,4,2,2024,1,0,DE
1068,2024-12-02,2024-12,2024-Q4,202412,2,Monday,49,12,December,4,2,2024,0,0,DE
1069,2024-12-03,2024-12,2024-Q4,202412,3,Tuesday,49,12,December,4,2,2024,0,0,DE
1070,2024-12-04,2024-12,2024-Q4,202412,4,Wednesday,49,12,December,4,2,2024,0,0,DE
1071,2024-12-05,2024-12,2024-Q4,202412,5,Thursday,49,12,December,4,2,2024,0,0,DE
1072,2024-12-06,2024-12,2024-Q4,202412,6,Friday,49,12,December,4,2,2024,0,0,DE
1073,2024-12-07,2024-12,2024-Q4,202412,7,Saturday,49,12,December,4,2,2024,1,0,DE
1074,2024-12-08,2024-12,2024-Q4,202412,8,Sunday,49,12,December,4,2,2024,1,0,DE
1075,2024-12-09,2024-12,2024-Q4,202412,9,Monday,50,12,December,4,2,2024,0,0,DE
1076,2024-12-10,2024-12,2024-Q4,202412,10,Tuesday,50,12,December,4,2,2024,0,0,DE
1077,2024-12-11,2024-12,2024-Q4,202412,11,Wednesday,50,12,December,4,2,2024,0,0,DE
1078,2024-12-12,2024-12,2024-Q4,202412,12,Thursday,50,12,December,4,2,2024,0,0,DE
1079,2024-12-13,2024-12,2024-Q4,202412,13,Friday,50,12,December,4,2,2024,0,0,DE
1080,2024-12-14,2024-12,2024-Q4,202412,14,Saturday,50,12,December,4,2,2024,1,0,DE
1081,2024-12-15,2024-12,2024-Q4,202412,15,Sunday,50,12,December,4,2,2024,1,0,DE
1082,2024-12-16,2024-12,2024-Q4,202412,16,Monday,51,12,December,4,2,2024,0,0,DE
